Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Dashboards/ExecutiveDashboard_razor.g.cs,2930,45,"M:System.String.Join(System.Char,System.ReadOnlySpan{System.Object})",,,,,"csv.AppendLine(string.Join(',', Csv(p.ProducerName), Csv(p.Branch), Csv(p.WrittenPremium.ToString(""C0"")), p.PoliciesWritten, Csv(p.NewBusiness.ToString(""C0"")), Csv($""{p.RetentionRate:F1}%""), Csv($""{p.GoalPct:F0}%""), Csv(p.Lob)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Sod/Conflicts/SodConflictDetail_razor.g.cs,2765,16,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(LoadRolesAsync(), LoadPermissionsAsync());"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Tenant/Dashboard/AgencyDashboardClaimsSummary_razor.g.cs,2020,78,T:System.Uri,,,,,Uri.EscapeDataString(lob)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Tenant/Dashboard/AgencyDashboardClaimsSummary_razor.g.cs,2019,87,T:System.Uri,,,,,Uri.EscapeDataString(status)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Tenant/Dashboard/AgencyDashboardAlerts_razor.g.cs,3238,211,M:System.TimeSpan.FromHours(System.Double),,,,,TimeSpan.FromHours(_alerts.Where(a => !IsResolved(a)).Select(AlertAgeHours).DefaultIfEmpty(0).Average())
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Tenant/Dashboard/AgencyDashboardAlerts_razor.g.cs,3238,61,M:System.TimeSpan.FromHours(System.Double),,,,,TimeSpan.FromHours(_alerts.Where(a => !IsResolved(a)).Select(AlertAgeHours).DefaultIfEmpty(0).Average())
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Reference/CarrierAppetite_razor.g.cs,2358,69,T:System.Uri,,,,,Uri.EscapeDataString(BuildCsv())
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Workbench/MyCalendar_razor.g.cs,3227,40,M:System.String.Concat(System.ReadOnlySpan{System.Object}),,,,,"_scheduleBrief = FilteredEvents.Any() ? string.Concat(""There are "", FilteredEvents.Count(), "" visible events, including "", EventsForToday.Count(), "" today, "", EventsForWeek.Count(), "" this week, and "", _events.Count(e => e.Type == ""Deadline""), "" deadlines. Prioritize deadlines and same-day meetings first."") : ""No visible events match the current filters. Clear filters or schedule a new event to restart the calendar command center."";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Workbench/ProducerWorkbench_razor.g.cs,2895,8,T:System.Uri,,,,,"_crossSellList = dto.CrossSellList.Select(c => new WorkbenchCrossSellItemVm { ItemId = c.AccountId, CompanyName = c.AccountName, CurrentLobs = c.CurrentLobs ?? string.Empty, LobCode = c.TargetLob ?? string.Empty, EstPremium = c.OppPremium, CrossSellScore = c.Score, CrossSellReason = c.Reason ?? string.Empty, LastContact = c.LastContact, DetailUrl = $""/marketing/cross-sell/{c.AccountId}?accountName={Uri.EscapeDataString(c.AccountName)}"" }).ToList();"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Compliance/Policies/PolicyDocumentList_razor.g.cs,4427,8,T:System.Uri,,,,,"var url = ""data:text/csv;charset=utf-8,"" + Uri.EscapeDataString(csv.ToString());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Compliance/Policies/PolicyDocumentList_razor.g.cs,4424,12,"M:System.String.Join(System.Char,System.ReadOnlySpan{System.String})",,,,,"csv.AppendLine(string.Join(',', Csv(row.PolicyCode), Csv(row.PolicyTitle), Csv(row.PolicyTypeCode), Csv(row.Version), Csv(row.StatusCode), Csv(row.EffectiveDateUtc?.ToLocalTime().ToString(""MM/dd/yyyy"")), Csv(row.OwnedByFullName), row.AcknowledgementCount.ToString()));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Compliance/Acknowledgements/PolicyAcknowledgementList_razor.g.cs,2061,8,T:System.Uri,,,,,"var url = ""data:text/csv;charset=utf-8,"" + Uri.EscapeDataString(csv.ToString());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Compliance/Acknowledgements/PolicyAcknowledgementList_razor.g.cs,2059,12,"M:System.String.Join(System.Char,System.ReadOnlySpan{System.String})",,,,,"csv.AppendLine(string.Join(',', Csv(row.State), Csv(row.PolicyCode), Csv(row.PolicyTitle), Csv(row.PolicyTypeCode), Csv(row.Version), Csv(row.PrimaryPerson), Csv(row.UserEmail), Csv(row.EffectiveDateUtc?.ToLocalTime().ToString(""MM/dd/yyyy"")), Csv(row.PublishedDateUtc?.ToLocalTime().ToString(""MM/dd/yyyy"")), Csv(row.AcknowledgedDateUtc?.ToLocalTime().ToString(""MM/dd/yyyy h:mm tt"")), Csv(row.Channel), Csv(row.IpAddress), row.DaysOverdue.ToString()));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Compliance/Acknowledgements/PolicyAcknowledgementList_razor.g.cs,1761,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(summaryTask, pendingTask, overdueTask, ackedTask, policiesTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Compliance/Dashboard/ComplianceDashboard_razor.g.cs,1355,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(summaryTask, overdueTask, pendingTask, ackedTask, policiesTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Agency/AgencyProfile_razor.g.cs,2609,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(profileTask, branchesTask, carriersTask, staffTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Security/TenantSecurityAudit_razor.g.cs,2393,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(auditTask, securityTask, fieldTask, exportTask, retentionTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Security/TeamAccess_razor.g.cs,3649,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(teamsTask, usersTask, scopesTask, departmentsTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Security/BranchAccess_razor.g.cs,3484,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(branchesTask, usersTask);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Security/LoginSessions_razor.g.cs,2444,99,T:System.Uri,,,,,Uri.EscapeDataString(item.UserEmail ?? item.UserFullName ?? item.IpAddress ?? string.Empty)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Security/Permissions_razor.g.cs,3602,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(permissionsTask, overridesTask, usersTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Governance/AccessRequests/AccessRequestNew_razor.g.cs,1951,8,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(usersTask, rolesTask, permissionsTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Governance/AccessReviews/ReviewerWorkbench_razor.g.cs,1655,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(campaignTask, itemsTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Governance/AccessReviews/AccessReviewDetail_razor.g.cs,1739,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(campaignTask, itemsTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Iam/Permissions/PermissionDetail_razor.g.cs,3438,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(timelineTask, fieldChangeTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Iam/Roles/RoleMatrix_razor.g.cs,3210,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(t1, t2);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Iam/Roles/RoleDetail_razor.g.cs,6024,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(permsTask, catalogTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Iam/Users/UserEditDrawer_razor.g.cs,1607,8,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(LoadBranchesAsync(), LoadDepartmentsAsync());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Iam/Users/UserList_razor.g.cs,4880,8,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(LoadRolesAsync(), LoadBranchesAsync(), LoadDepartmentsAsync());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Iam/Users/UserDetail_razor.g.cs,4089,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(LoadRolesAsync(), LoadPermissionsAsync(), LoadScopesAsync(), LoadSessionsAsync(), LoadGovernanceAsync());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Iam/PermissionOverrides/PermissionOverrideDrawer_razor.g.cs,1170,8,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(LoadUsersAsync(), LoadPermissionsAsync());"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/DocumentCategories_razor.g.cs,2703,16,T:System.Uri,,,,,"return Uri.UnescapeDataString(pair[1].Replace('+', ' '));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/DocumentCategories_razor.g.cs,2701,12,T:System.Uri,,,,,"if (pair.Length == 2 && string.Equals(Uri.UnescapeDataString(pair[0]), key, StringComparison.OrdinalIgnoreCase))              {                  return Uri.UnescapeDataString(pair[1].Replace('+', ' '));              }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/DocumentCategories_razor.g.cs,2696,8,T:System.Uri,,,,,var query = Nav.ToAbsoluteUri(Nav.Uri).Query;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/DocumentCategories_razor.g.cs,2690,8,T:System.Text.Json.JsonDocument,,,,,using var document = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/DocumentCategories_razor.g.cs,2690,8,T:System.Text.Json.JsonDocument,,,,,using var document = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/DocumentCategories_razor.g.cs,2621,8,T:System.Uri,,,,,"Nav.NavigateTo(""data:text/csv;charset=utf-8,"" + Uri.EscapeDataString(string.Join(Environment.NewLine, rows)), forceLoad: true);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/DocumentCategories_razor.g.cs,2620,8,"M:System.String.Join(System.Char,System.ReadOnlySpan{System.Object})",,,,,"rows.AddRange(_filtered.Select(x => string.Join(',', Csv(x.Code), Csv(x.Name), Csv(StatusLabel(x)), Csv(ReadinessLabel(x)), x.SortOrder, Csv(x.CreatedDateUtc.ToString(""O"")))));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/AcordForms_razor.g.cs,2908,125,T:System.Uri,,,,,"return Uri.UnescapeDataString(pair[1].Replace('+', ' '));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/AcordForms_razor.g.cs,2908,12,T:System.Uri,,,,,"if (pair.Length == 2 && string.Equals(Uri.UnescapeDataString(pair[0]), key, StringComparison.OrdinalIgnoreCase)) return Uri.UnescapeDataString(pair[1].Replace('+', ' '));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/AcordForms_razor.g.cs,2903,8,T:System.Uri,,,,,var query = Nav.ToAbsoluteUri(Nav.Uri).Query;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/AcordForms_razor.g.cs,2898,8,T:System.Text.Json.JsonDocument,,,,,using var document = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/AcordForms_razor.g.cs,2898,8,T:System.Text.Json.JsonDocument,,,,,using var document = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/AcordForms_razor.g.cs,2829,8,T:System.Uri,,,,,"Nav.NavigateTo(""data:text/csv;charset=utf-8,"" + Uri.EscapeDataString(string.Join(Environment.NewLine, rows)), forceLoad: true);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/AcordForms_razor.g.cs,2828,8,"M:System.String.Join(System.Char,System.ReadOnlySpan{System.Object})",,,,,"rows.AddRange(_filtered.Select(x => string.Join(',', Csv(x.Code), Csv(x.Name), Csv(GroupLabel(x)), Csv(StatusLabel(x)), Csv(ReadinessLabel(x)), x.SortOrder, Csv(x.CreatedDateUtc.ToString(""O"")))));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/OcrIndexingRules_razor.g.cs,2908,125,T:System.Uri,,,,,"return Uri.UnescapeDataString(pair[1].Replace('+', ' '));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/DocumentConfig/OcrIndexingRules_razor.g.cs,2908,12,T:System.Uri,,,,,"if (pair.Length == 2 && string.Equals(Uri.UnescapeDataString(pair[0]), key, StringComparison.OrdinalIgnoreCase)) return Uri.UnescapeDataString(pair[1].Replace('+', ' '));"
